operateur,annee,filiere,consor,code_commune,libelle_commune,code_departement,id_filiere,consototale
Enedis,"2017",Electricité,"252.6","09155",Larcat,"09","100","252.6"
Enedis,"2017",Electricité,"20037.71","09160",Lavelanet,"09","100","30310.15"
Enedis,"2017",Electricité,"1536.04","09164",Lescure,"09","100","1634.61"
Enedis,"2017",Electricité,"908.03","09165",Lesparrou,"09","100","908.98"
Enedis,"2017",Electricité,"336.96","09166",Leychert,"09","100","336.96"
Enedis,"2017",Electricité,"258.02","09171",Lordat,"09","100","279.19"
Enedis,"2017",Electricité,"1089.36","09174",Loubières,"09","100","1196.55"
Enedis,"2017",Electricité,"268.51","09175",Ludiès,"09","100","268.51"
Enedis,"2017",Electricité,"649.73","09177",Madière,"09","100","649.73"
Enedis,"2017",Electricité,"194.05","09178",Malegoude,"09","100","194.05"
Enedis,"2017",Electricité,"156.73","09189",Mérens-les-Vals,"09","100","241.35999999999999"
Enedis,"2017",Electricité,"389.83","09193",Mijanès,"09","100","619.47"
Enedis,"2017",Electricité,"169.91","09197",Montaillou,"09","100","169.91"
Enedis,"2017",Electricité,"595.61","09198",Montardit,"09","100","595.61"
Enedis,"2017",Electricité,"356.78","09200",Montbel,"09","100","527.55"
Enedis,"2017",Electricité,"3163.34","09206",Montferrier,"09","100","4091.1400000000003"
Enedis,"2017",Electricité,"1533.65","09210",Montoulieu,"09","100","1579.13"
Enedis,"2017",Electricité,"294.27","09212",Montseron,"09","100","294.27"
Enedis,"2017",Electricité,"2820.7","09214",Moulis,"09","100","3537.31"
Enedis,"2017",Electricité,"669.92","09218",Orgeix,"09","100","687.62"
Enedis,"2017",Electricité,"1260.29","09220",Orlu,"09","100","1946.1399999999999"
Enedis,"2017",Electricité,"47281.21","09225",Pamiers,"09","100","88012.01999999999"
Enedis,"2017",Electricité,"432.41","09230",Le Pla,"09","100","488.73"
Enedis,"2017",Electricité,"741.83","09231",Le Port,"09","100","741.83"
Enedis,"2017",Electricité,"2543.45","09235",Prat-Bonrepaux,"09","100","2998.2299999999996"
Enedis,"2017",Electricité,"213.15","09237",Le Puch,"09","100","213.15"
Enedis,"2017",Electricité,"1451.96","09241",Rabat-les-Trois-Seigneurs,"09","100","1454.06"
Enedis,"2017",Electricité,"1905.77","09246",Rimont,"09","100","2019.82"
Enedis,"2017",Electricité,"818.02","09247",Rivèrenert,"09","100","921.65"
Enedis,"2017",Electricité,"1421.13","09253",Sabarat,"09","100","1465.93"
Enedis,"2017",Electricité,"852.3","09254",Saint-Amadou,"09","100","911.87"
Enedis,"2017",Electricité,"2214.9","09257",Sainte-Croix-Volvestre,"09","100","2639.4"
Enedis,"2017",Electricité,"1752.21","09258",Saint-Félix-de-Rieutord,"09","100","1777.96"
Enedis,"2017",Electricité,"21588.89","09261",Saint-Girons,"09","100","28350.239999999998"
Enedis,"2017",Electricité,"4057.56","09264",Saint-Jean-de-Verges,"09","100","4548.1"
Enedis,"2017",Electricité,"4514.87","09268",Saint-Lizier,"09","100","13406.7"
Enedis,"2017",Electricité,"714.31","09270",Saint-Martin-d'Oydes,"09","100","720.8299999999999"
Enedis,"2017",Electricité,"3962.05","09272",Saint-Paul-de-Jarrat,"09","100","16661.04"
Enedis,"2017",Electricité,"831.89","09276",Saint-Victor-Rouzaud,"09","100","884.9"
Enedis,"2017",Electricité,"2623.48","09277",Saint-Ybars,"09","100","2706.19"
Enedis,"2017",Electricité,"149.11","09279",Salsein,"09","100","149.11"
Enedis,"2017",Electricité,"2747.26","09280",Saurat,"09","100","2809.82"
Enedis,"2017",Electricité,"1795.42","09283",Savignac-les-Ormeaux,"09","100","3557.74"
Enedis,"2017",Electricité,"3626.56","09285",Seix,"09","100","4601.97"
Enedis,"2017",Electricité,"65.49","09287",Senconac,"09","100","65.49"
Enedis,"2017",Electricité,"905.18","09290",Sentein,"09","100","933.4499999999999"
Enedis,"2017",Electricité,"431.09","09291",Sentenac-d'Oust,"09","100","431.09"
Enedis,"2017",Electricité,"412.8","09294",Sieuras,"09","100","412.8"
Enedis,"2017",Electricité,"753.38","09295",Siguer,"09","100","772.9"
Enedis,"2017",Electricité,"10069.57","09312",La Tour-du-Crieu,"09","100","11500.66"
Enedis,"2017",Electricité,"896.53","09314",Tourtrol,"09","100","1069.6799999999998"
Enedis,"2017",Electricité,"204.32","09325",Vaychis,"09","100","204.32"
Enedis,"2017",Electricité,"677.74","09327",Ventenac,"09","100","677.74"
Enedis,"2017",Electricité,"468.77","09338",Villeneuve-du-Latou,"09","100","468.77"
Enedis,"2017",Electricité,"384.6","09341",Viviès,"09","100","384.6"
TIGF,"2016",Gaz,"0.0","09282",Saverdun,"09","200","5992.99"
GRDF,"2017",Gaz,"372.0","09106",Dreuilhe,"09","200","372.0"
GRDF,"2017",Gaz,"2155.0","09119",Eycheil,"09","200","2155.0"
GRDF,"2017",Gaz,"57696.0","09122",Foix,"09","200","70731.0"
GRDF,"2017",Gaz,"6413.0","09157",Laroque-d'Olmes,"09","200","19908.0"
GRDF,"2017",Gaz,"628.0","09174",Loubières,"09","200","628.0"
GRDF,"2017",Gaz,"11191.0","09185",Mazères,"09","200","13562.0"
GRDF,"2017",Gaz,"0.0","09199",Montaut,"09","200","0.0"
GRDF,"2017",Gaz,"7827.0","09207",Montgaillard,"09","200","7827.0"
GRDF,"2017",Gaz,"0.0","09251",Roumengoux,"09","200","4328.0"
GRDF,"2017",Gaz,"41858.0","09261",Saint-Girons,"09","200","49176.0"
GRDF,"2017",Gaz,"7385.0","09268",Saint-Lizier,"09","200","19240.0"
GRDF,"2017",Gaz,"5691.0","09272",Saint-Paul-de-Jarrat,"09","200","5691.0"
GRDF,"2017",Gaz,"2497.0","09273",Saint-Pierre-de-Rivière,"09","200","2497.0"
GRDF,"2017",Gaz,"895.0","09275",Saint-Quirc,"09","200","895.0"
GRDF,"2017",Gaz,"6500.0","09289",Lorp-Sentaraille,"09","200","9065.0"
GRDF,"2017",Gaz,"1704.0","09336",Villeneuve-d'Olmes,"09","200","2389.0"
Teréga,"2018",Gaz,"0.0","09282",Saverdun,"09","200","5948.767687"
Régie municipale d'électricité de Dalou,"2019",Electricité,"1959.0","09104",Dalou,"09","100","2154.0"
Régie municipale d'électricité de Merens les Vals,"2019",Electricité,"774.0","09189",Mérens-les-Vals,"09","100","1037.0"
Régie municipale d'électricité de Varilhes,"2019",Electricité,"13272.0","09324",Varilhes,"09","100","20413.0"
RTE,"2019",Electricité,"0.0","09139",L'Hospitalet-près-l'Andorre,"09","100","847.421"
RTE,"2019",Electricité,"0.0","09228",Perles-et-Castelet,"09","100","43423.253"
RTE,"2019",Electricité,"0.0","09225",Pamiers,"09","100","44283.345"
GRDF,"2020",Gaz,"1002.92562","09050",Benagues,"09","200","1962.8830899999998"
GRDF,"2020",Gaz,"1603.02817","09119",Eycheil,"09","200","1895.18803"
GRDF,"2020",Gaz,"2728.73556","09121",Ferrières-sur-Ariège,"09","200","3916.86189"
GRDF,"2020",Gaz,"4632.54723","09157",Laroque-d'Olmes,"09","200","15097.912789999998"
GRDF,"2020",Gaz,"586.60733","09174",Loubières,"09","200","586.60733"
GRDF,"2020",Gaz,"5975.41955","09207",Montgaillard,"09","200","6795.396779999999"
GRDF,"2020",Gaz,"3347.34511","09235",Prat-Bonrepaux,"09","200","4114.40217"
GRDF,"2020",Gaz,"30979.32172","09261",Saint-Girons,"09","200","43749.62319"
GRDF,"2020",Gaz,"2557.91832","09264",Saint-Jean-de-Verges,"09","200","19744.8146"
GRDF,"2020",Gaz,"4423.64154","09312",La Tour-du-Crieu,"09","200","5079.136079999999"
GRDF,"2020",Gaz,"9528.6858","09324",Varilhes,"09","200","13092.777299999998"
GRDF,"2020",Gaz,"7219.40322","09332",Verniolle,"09","200","10058.78306"
GRDF,"2020",Gaz,"1362.45017","09336",Villeneuve-d'Olmes,"09","200","2156.28756"
RTE,"2020",Electricité,"0.0","09110",Encourtiech,"09","100","34700.276"
RTE,"2020",Electricité,"0.0","09225",Pamiers,"09","100","32877.115"
RTE,"2020",Electricité,"0.0","09321",Ussat,"09","100","467.848"
Régie d'électricité de Saint-Quirc,"2020",Electricité,"707.0","09076",Canté,"09","100","707.0"
Régie d'électricité de Saint-Quirc,"2020",Electricité,"813.0","09275",Saint-Quirc,"09","100","813.0"
Régie municipale d'électricité d'Arignac,"2020",Electricité,"2182.0","09015",Arignac,"09","100","3416.0"
Enedis,"2021",Electricité,"228.0178702","09020",Artigues,"09","100","275.3521597"
Enedis,"2021",Electricité,"413.8521219","09021",Artix,"09","100","543.4388342"
Enedis,"2021",Electricité,"217.2182062","09025",Aucazein,"09","100","217.2182062"
Enedis,"2021",Electricité,"113.7070139","09031",Axiat,"09","100","113.7070139"
Enedis,"2021",Electricité,"131.9164347","09033",Bagert,"09","100","131.9164347"
Enedis,"2021",Electricité,"127.9415732","09037",Barjac,"09","100","127.9415732"
Enedis,"2021",Electricité,"2355.167271","09043",La Bastide-sur-l'Hers,"09","100","2898.3247053819996"
Enedis,"2021",Electricité,"1754.518875","09061",Les Bordes-sur-Arize,"09","100","2798.7960283800003"
Enedis,"2021",Electricité,"660.3565214","09077",Capoulet-et-Junac,"09","100","797.1007265000001"
Enedis,"2021",Electricité,"244.9934249","09096",Château-Verdun,"09","100","296.10406286"
Enedis,"2021",Electricité,"581.3019624","09102",Coutens,"09","100","581.3019624"
Enedis,"2021",Electricité,"2099.867139","09105",Daumazan-sur-Arize,"09","100","3318.65716377"
Enedis,"2021",Electricité,"2177.706447","09107",Dun,"09","100","2452.1065643760003"
Enedis,"2021",Electricité,"246.372656","09110",Encourtiech,"09","100","495.8108872"
Enedis,"2021",Electricité,"361.1987389","09114",Erp,"09","100","424.17098976"
Enedis,"2021",Electricité,"288.5107847","09117",Esplas,"09","100","319.67863314"
Enedis,"2021",Electricité,"297.0245296","09123",Fornex,"09","100","627.41057821"
Enedis,"2021",Electricité,"379.8504272","09126",Freychenet,"09","100","413.84631725"
Enedis,"2021",Electricité,"449.3171778","09129",Galey,"09","100","516.8860316"
Enedis,"2021",Electricité,"2349.483795","09130",Ganac,"09","100","2471.232134333"
Enedis,"2021",Electricité,"745.3961948","09132",Gaudiès,"09","100","2299.14646108"
Enedis,"2021",Electricité,"521.1427055","09137",Gudas,"09","100","584.30447444"
Enedis,"2021",Electricité,"209.0041769","09141",Illartein,"09","100","209.0041769"
Enedis,"2021",Electricité,"436.1916303","09148",Lacave,"09","100","480.53091614"
Enedis,"2021",Electricité,"688.9319197","09149",Lacourt,"09","100","973.96159923"
Enedis,"2021",Electricité,"875.8167582","09150",Lagarde,"09","100","1067.74548706"
Enedis,"2021",Electricité,"496.2099597","09153",Lapenne,"09","100","587.362904606"
Enedis,"2021",Electricité,"239.5204423","09155",Larcat,"09","100","239.5204423"
Enedis,"2021",Electricité,"6948.097665","09157",Laroque-d'Olmes,"09","100","18339.82729272"
Enedis,"2021",Electricité,"313.9059437","09159",Lassur,"09","100","401.45897428"
Enedis,"2021",Electricité,"2110.827291","09161",Léran,"09","100","2782.42220948"
Enedis,"2021",Electricité,"753.6757042","09165",Lesparrou,"09","100","882.7725919000001"
Enedis,"2021",Electricité,"378.2156724","09166",Leychert,"09","100","443.56634783000004"
Enedis,"2021",Electricité,"87.08539954","09172",Loubaut,"09","100","87.08539954"
Enedis,"2021",Electricité,"949.0401135","09174",Loubières,"09","100","1164.3351391"
Enedis,"2021",Electricité,"289.3640086","09175",Ludiès,"09","100","1073.6766263"
Enedis,"2021",Electricité,"3475.988805","09181",Le Mas-d'Azil,"09","100","5950.46553683"
Enedis,"2021",Electricité,"288.4235639","09183",Mauvezin-de-Prat,"09","100","288.4235639"
Enedis,"2021",Electricité,"180.7152081","09184",Mauvezin-de-Sainte-Croix,"09","100","180.7152081"
Enedis,"2021",Electricité,"1074.828353","09187",Mercenac,"09","100","1231.8429614000001"
Enedis,"2021",Electricité,"715.1678154","09192",Miglos,"09","100","800.83629336"
Enedis,"2021",Electricité,"10408.45698","09194",Mirepoix,"09","100","18921.88513323"
Enedis,"2021",Electricité,"104.8835429","09196",Montagagne,"09","100","104.8835429"
Enedis,"2021",Electricité,"226.3764449","09200",Montbel,"09","100","515.08402791"
Enedis,"2021",Electricité,"720.3653912","09231",Le Port,"09","100","789.6955470529999"
Enedis,"2021",Electricité,"2191.571684","09244",Rieucros,"09","100","2594.3638851"
Enedis,"2021",Electricité,"309.0994314","09250",Roquefort-les-Cascades,"09","100","309.0994314"
Enedis,"2021",Electricité,"1636.545881","09258",Saint-Félix-de-Rieutord,"09","100","1830.31500494"
Enedis,"2021",Electricité,"1056.321271","09262",Saint-Jean-d'Aigues-Vives,"09","100","1258.0087007500001"
Enedis,"2021",Electricité,"3338.788223","09268",Saint-Lizier,"09","100","12481.614035659999"
Enedis,"2021",Electricité,"740.2780719","09270",Saint-Martin-d'Oydes,"09","100","1042.7968162"
Enedis,"2021",Electricité,"3591.578211","09272",Saint-Paul-de-Jarrat,"09","100","17707.02590857"
Enedis,"2021",Electricité,"2262.531432","09277",Saint-Ybars,"09","100","2891.3934104"
Enedis,"2021",Electricité,"57.7109534","09287",Senconac,"09","100","57.7109534"
Enedis,"2021",Electricité,"271.2769619","09294",Sieuras,"09","100","378.9145158"
Enedis,"2021",Electricité,"631.2168801","09308",Taurignan-Vieux,"09","100","725.92595235"
Enedis,"2021",Electricité,"1258.592748","09024",Aston,"09","100","2425.2867461"
Enedis,"2021",Electricité,"2125.521386","09030",Auzat,"09","100","5405.226492809999"
Enedis,"2021",Electricité,"7999.141932","09032",Ax-les-Thermes,"09","100","19868.33796887"
Enedis,"2021",Electricité,"790.5608248","09035",Balaguères,"09","100","852.13784299"
Enedis,"2021",Electricité,"661.9824536","09041",La Bastide-du-Salat,"09","100","736.26100873"
Enedis,"2021",Electricité,"581.7269209","09052",Besset,"09","100","641.81258757"
Enedis,"2021",Electricité,"332.4794632","09055",Bethmale,"09","100","810.2944393"
Enedis,"2021",Electricité,"501.2083341","09073",Camarade,"09","100","667.35276732"
Enedis,"2021",Electricité,"336.4317521","09078",Carcanières,"09","100","530.92510163"
Enedis,"2021",Electricité,"792.3330898","09086",Caumont,"09","100","2514.078793"
Enedis,"2021",Electricité,"536.3085807","09095",Cescau,"09","100","1172.720766837"
Enedis,"2021",Electricité,"556.3505799","09100",Couflens,"09","100","649.18095379"
Enedis,"2021",Electricité,"2967.113635","09103",Crampagna,"09","100","3413.62659331"
Enedis,"2021",Electricité,"1049.690331","09106",Dreuilhe,"09","100","1505.311397432"
Enedis,"2021",Electricité,"527.3902214","09108",Durban-sur-Arize,"09","100","604.93610388"
Enedis,"2021",Electricité,"876.353724","09111",Engomer,"09","100","2834.64525061"
Enedis,"2021",Electricité,"1641.009099","09113",Ercé,"09","100","2176.309554937"
Enedis,"2021",Electricité,"1289.481931","09116",Escosse,"09","100","1533.10235396"
Enedis,"2021",Electricité,"939.5323857","09120",Fabas,"09","100","1346.88732149"
Enedis,"2021",Electricité,"1532.667813","09125",Fougax-et-Barrineuf,"09","100","2059.53051947"
Enedis,"2021",Electricité,"366.9159511","09230",Le Pla,"09","100","475.43128404"
Enedis,"2021",Electricité,"1414.99636","09236",Prayols,"09","100","1615.3706644400002"
Enedis,"2021",Electricité,"688.2722846","09239",Quérigut,"09","100","1065.493288267"
Enedis,"2021",Electricité,"3777.560519","09245",Rieux-de-Pelleport,"09","100","4108.2736204"
Enedis,"2021",Electricité,"1297.219697","09253",Sabarat,"09","100","1579.46722297"
Enedis,"2021",Electricité,"2031.061922","09257",Sainte-Croix-Volvestre,"09","100","2902.1469618720002"
Enedis,"2021",Electricité,"106.4659597","09260",Sainte-Foi,"09","100","106.4659597"
Enedis,"2021",Electricité,"145.9735695","09263",Saint-Jean-du-Castillonnais,"09","100","145.9735695"
Enedis,"2021",Electricité,"6821.835411","09265",Saint-Jean-du-Falga,"09","100","13576.381974569998"
Enedis,"2021",Electricité,"1145.075713","09269",Saint-Martin-de-Caralp,"09","100","1272.9353348"
Enedis,"2021",Electricité,"1942.761346","09273",Saint-Pierre-de-Rivière,"09","100","2163.8408303"
Enedis,"2021",Electricité,"141.8712773","09292",Sentenac-de-Sérou,"09","100","141.8712773"
Enedis,"2021",Electricité,"416.7980141","09307",Taurignan-Castet,"09","100","495.02518299999997"
Enedis,"2021",Electricité,"405.2634721","09313",Tourtouse,"09","100","464.38191613"
Enedis,"2021",Electricité,"874.5633233","09314",Tourtrol,"09","100","1179.14925781"
Enedis,"2021",Electricité,"509.826496","09326",Vèbre,"09","100","621.1941749"
Enedis,"2021",Electricité,"132.8274699","09335",Villeneuve,"09","100","132.8274699"
Enedis,"2021",Electricité,"2978.229504","09336",Villeneuve-d'Olmes,"09","100","4433.574237039"
Enedis,"2021",Electricité,"820.7430976","09342",Sainte-Suzanne,"09","100","960.3012970000001"
GRDF,"2019",Gaz,"211.67362","09066",Brassac,"09","200","211.67362"
GRDF,"2019",Gaz,"0.0","09106",Dreuilhe,"09","200","209.93106"
GRDF,"2019",Gaz,"38828.02204","09122",Foix,"09","200","66894.79884999999"
GRDF,"2019",Gaz,"5716.4287","09157",Laroque-d'Olmes,"09","200","17998.33144"
GRDF,"2019",Gaz,"6426.63759","09207",Montgaillard,"09","200","7506.53383"
GRDF,"2019",Gaz,"5153.12195","09268",Saint-Lizier,"09","200","17313.09301"
GRDF,"2019",Gaz,"2223.41943","09273",Saint-Pierre-de-Rivière,"09","200","2332.62238"
GRDF,"2019",Gaz,"4700.47715","09289",Lorp-Sentaraille,"09","200","8753.50155"
GRDF,"2019",Gaz,"2339.40588","09329",Vernajoul,"09","200","2444.4132799999998"
GRDF,"2019",Gaz,"7462.44231","09332",Verniolle,"09","200","10610.38702"
Enedis,"2020",Electricité,"1141.729823","09003",L'Aiguillon,"09","100","1311.6011623699999"
Enedis,"2020",Electricité,"248.5808846","09006",Alliat,"09","100","696.4678845999999"
Enedis,"2020",Electricité,"442.1955231","09008",Alos,"09","100","479.89794639"
Enedis,"2020",Electricité,"518.8957624","09009",Alzen,"09","100","757.0623777"
Enedis,"2020",Electricité,"71.51597346","09012",Appy,"09","100","71.51597346"
Enedis,"2020",Electricité,"231.6393453","09013",Arabaux,"09","100","252.30817697"
Enedis,"2020",Electricité,"1192.515664","09024",Aston,"09","100","2235.08369574"
Enedis,"2020",Electricité,"254.1703134","09027",Augirein,"09","100","296.64764126"
Enedis,"2020",Electricité,"699.512347","09029",Aulus-les-Bains,"09","100","1765.277469911"
Enedis,"2020",Electricité,"116.272566","09031",Axiat,"09","100","116.272566"
Enedis,"2020",Electricité,"7665.562633","09032",Ax-les-Thermes,"09","100","21226.243260913"
Enedis,"2020",Electricité,"673.1269512","09035",Balaguères,"09","100","734.2735893"
Enedis,"2020",Electricité,"1155.658093","09038",La Bastide-de-Besplas,"09","100","1387.9469552"
